ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
1.797693134862391e+304,261.02188110512077,476.81349584534934,6.163430169660683,1.7976931348620478e+304,28.168108737034338,12.80308843087348,0.0026164075060591697,2.6714225556910063,0
1.797693134862391e+304,284.36914569189514,378.40162973957075,5.118610719561353,1.7976931348620478e+304,28.43672144028704,14.344889784753162,0.0026164075060591697,1.2959332429304558,0
1.797693134862391e+304,358.6810200485429,435.1276349694826,9.811658284231374,1.7976931348620478e+304,27.013521039485347,7.637473966942638,0.0026164075060591697,2.5161477294541155,0
1.797693134862391e+304,388.695765213952,411.4781099190128,7.345900789300048,1.7976931348620478e+304,26.56618473165014,13.763367171843397,0.0026164075060591697,4.0301660141735605,0
1.797693134862391e+304,270.1059607056243,265.9343578321633,7.353087247116764,1.7976931348620478e+304,27.510754862923964,16.042053822662208,0.0026164075060591697,2.768098386151366,0
1.797693134862391e+304,335.64040587127073,230.59815825681096,5.961438036745396,1.7976931348620478e+304,29.133320910559974,10.000156778426973,0.0026164075060591697,2.7815965441640658,0
1.797693134862391e+304,435.709293468949,400.6156531431104,7.259299013551646,1.7976931348620478e+304,29.389257622810668,10.671247245539531,0.0026164075060591697,1.9999620284131754,0
1.797693134862391e+304,208.48934928678656,373.15026950509946,4.416074804876235,1.7976931348620478e+304,30.853556095084233,8.42210661447663,0.0026164075060591697,3.2027686310991,0
1.797693134862391e+304,318.2401782141423,272.41559971167226,7.522986776957337,1.7976931348620478e+304,26.764877136441754,6.246394350577135,0.0026164075060591697,2.6208376578220647,0
1.797693134862391e+304,385.5628197675393,399.77490487886104,7.529441663906665,1.7976931348620478e+304,28.110044926843795,12.155354718026448,0.0026164075060591697,3.9326440134706195,0
1.797693134862391e+304,325.09042576484336,353.22961130661474,6.293951836836962,1.7976931348620478e+304,27.144048490048245,14.088504707830248,0.0026164075060591697,2.392659372165998,0
1.797693134862391e+304,513.9807186196949,267.2836396753189,6.130114178223199,1.7976931348620478e+304,28.69834183237992,7.968786663120745,0.0026164075060591697,4.019097142206566,0
1.797693134862391e+304,338.21516943915117,410.8620664516461,5.757739152376722,1.7976931348620478e+304,29.205279283276422,11.86933077364154,0.0026164075060591697,1.558478507474342,0
1.797693134862391e+304,322.9019471989138,313.8222584630002,7.271406199957214,1.7976931348620478e+304,30.89454772438282,10.314110046537603,0.0026164075060591697,3.396625005165355,0
1.797693134862391e+304,324.9567472492244,419.20614024888795,6.373112017745293,1.7976931348620478e+304,26.86467388327298,7.855852367497506,0.0026164075060591697,2.3621642241169583,0
1.797693134862391e+304,396.4141381818039,343.99049366039986,8.186231737650989,1.7976931348620478e+304,22.73828507807786,17.111406197306597,0.0026164075060591697,2.178903876107805,0
1.797693134862391e+304,424.9562938907074,405.9749156472407,6.054619427139587,1.7976931348620478e+304,31.20790137500111,14.253371940755775,0.0026164075060591697,1.0206799247420886,0
1.797693134862391e+304,332.32380310825545,255.4157374635627,4.826327105521745,1.7976931348620478e+304,30.314717746110606,8.006242997699195,0.0026164075060591697,2.660392216299705,0
1.797693134862391e+304,322.7131402897089,396.10583534548806,7.189217383343206,1.7976931348620478e+304,30.239382112288993,13.969455753664016,0.0026164075060591697,4.378502726756909,0
1.797693134862391e+304,364.47876542039415,373.53032843659633,5.595932041214836,1.7976931348620478e+304,24.174491130612655,9.192396324491396,0.0026164075060591697,3.7795879308635363,0
1.797693134862391e+304,211.9203669590307,353.3585064671981,7.875813969939005,1.7976931348620478e+304,27.4483482314511,13.072643091128265,0.0026164075060591697,4.083843273897465,0
1.797693134862391e+304,185.10173897542802,379.70116694559226,5.619162038233988,1.7976931348620478e+304,26.799223556966787,11.951776524255354,0.0026164075060591697,2.7188908685846216,0
1.797693134862391e+304,260.3716826875081,347.97740573528574,7.347737891087467,1.7976931348620478e+304,27.044306953550944,8.776265669964317,0.0026164075060591697,2.1145833680686037,0
1.797693134862391e+304,266.7268847127974,377.88989632240083,6.966120396565456,1.7976931348620478e+304,24.70914366215295,11.799941676992194,0.0026164075060591697,2.77303513775741,0
1.797693134862391e+304,369.26447956118085,254.36782480507247,8.683159060790844,1.7976931348620478e+304,28.87400913133162,16.084371999517913,0.0026164075060591697,3.896706937610388,0
1.797693134862391e+304,282.44439285111173,258.0516024817467,7.071186510003021,1.7976931348620478e+304,28.34751739049709,19.456797624780023,0.0026164075060591697,4.100179440575302,0
1.797693134862391e+304,270.66631910289914,464.7196076258983,8.039855496491615,1.7976931348620478e+304,31.26509328282296,15.67265703705423,0.0026164075060591697,3.0063948869569974,0
1.797693134862391e+304,306.2386847670243,455.4757586642626,6.290097381788969,1.7976931348620478e+304,28.182060771879044,11.515927008193692,0.0026164075060591697,3.780289507117633,0
1.797693134862391e+304,334.10867440659536,366.1843989438915,7.971455052319427,1.7976931348620478e+304,27.270913781769682,15.1135610596953,0.0026164075060591697,2.885300434992834,0
1.797693134862391e+304,351.36211939868474,362.3908107011357,6.47236618372703,1.7976931348620478e+304,28.055465358419035,10.084385793049417,0.0026164075060591697,2.4058091216093525,0
1.797693134862391e+304,427.57927258288987,231.33798038745388,7.608422066641233,1.7976931348620478e+304,24.54144916706138,6.647926000293727,0.0026164075060591697,4.545926271312389,0
1.797693134862391e+304,308.3977938753237,404.5345751532243,5.890488271381371,1.7976931348620478e+304,21.04520864512044,12.867147940135453,0.0026164075060591697,2.9876777675622885,0
1.797693134862391e+304,300.656355960505,273.74170321857724,3.1694543757454174,1.7976931348620478e+304,28.06220226838133,15.228309149508732,0.0026164075060591697,2.972709447442704,0
1.797693134862391e+304,368.15088473611536,263.456487742616,6.850389559540452,1.7976931348620478e+304,24.843793089303986,12.438954766960354,0.0026164075060591697,4.258205619726784,0
1.797693134862391e+304,374.8429272858416,267.9282400513211,6.86548193758202,1.7976931348620478e+304,27.560890902489824,4.885370419520893,0.0026164075060591697,3.250420209517664,0
1.797693134862391e+304,423.17495288400283,466.91226270894674,8.104585141904348,1.7976931348620478e+304,24.38279426472898,15.481191577707346,0.0026164075060591697,2.733754147928712,0
1.797693134862391e+304,348.5845432457217,342.3294372648274,8.314934075150461,1.7976931348620478e+304,24.849285844821427,16.141921774504244,0.0026164075060591697,1.8030362645209494,0
1.797693134862391e+304,360.3410446876827,356.6944682486892,6.708941218198874,1.7976931348620478e+304,25.448016208413073,14.877584696070752,0.0026164075060591697,2.9122456574874658,0
1.797693134862391e+304,309.17369687755894,406.71993906361945,9.521836787155488,1.7976931348620478e+304,21.73575231016646,11.769219905858327,0.0026164075060591697,4.649945072100401,0
1.797693134862391e+304,441.15279563134754,283.01535965667375,8.820336931391752,1.7976931348620478e+304,22.713995431798907,15.173686904151827,0.0026164075060591697,3.6111841983033885,0
1.797693134862391e+304,401.0875556474767,295.7814650059563,4.711216147200532,1.7976931348620478e+304,26.35108065070884,14.239971247652553,0.0026164075060591697,2.433116675785534,0
1.797693134862391e+304,188.9149161703558,221.37723713232884,6.394652505055183,1.7976931348620478e+304,28.76123843284998,11.696035350526525,0.0026164075060591697,2.1551599825366092,0
1.797693134862391e+304,320.361206459576,506.3084541447239,6.901364527718833,1.7976931348620478e+304,27.482222743659538,12.894783758660195,0.0026164075060591697,5.229982180270478,0
1.797693134862391e+304,213.80001994802177,401.8946868326195,6.624860369615223,1.7976931348620478e+304,24.473279469072025,16.320573256683463,0.0026164075060591697,2.837128434550229,0
1.797693134862391e+304,231.49392539902072,306.1588641091,7.303188357694105,1.7976931348620478e+304,28.205363850554665,16.501018823635437,0.0026164075060591697,3.6787920042956026,0
1.797693134862391e+304,383.21699237380744,401.78048242881016,6.6759660843239805,1.7976931348620478e+304,22.142129556347907,8.184189809330793,0.0026164075060591697,3.2091838794710217,0
1.797693134862391e+304,450.9538161898657,397.49064566223115,10.491266622655523,1.7976931348620478e+304,29.173637527317222,14.337773729002015,0.0026164075060591697,1.885572644281594,0
1.797693134862391e+304,384.0310307709796,413.20238552432556,7.4580093908921885,1.7976931348620478e+304,27.194330593734804,14.363959722810089,0.0026164075060591697,2.7820647624747257,0
1.797693134862391e+304,358.12320746319966,403.5854540901355,8.709340227777147,1.7976931348620478e+304,25.750720557968936,5.373582868846493,0.0026164075060591697,2.2917313911845545,0
1.797693134862391e+304,423.9329689792954,416.5763615521524,9.859369014667601,1.7976931348620478e+304,28.10471063281496,11.562332251030586,0.0026164075060591697,4.069700181646124,0
1.797693134862391e+304,340.6806266258315,382.0164928443669,9.523208098608977,1.7976931348620478e+304,25.141173652511846,10.00990638778953,0.0026164075060591697,3.425467137024741,0
1.797693134862391e+304,378.5718459504057,308.448305331892,5.49707792616417,1.7976931348620478e+304,29.13085692554473,13.233366102843863,0.0026164075060591697,2.81922203674652,0
1.797693134862391e+304,330.75253476009823,313.18294548715954,5.618614086184104,1.7976931348620478e+304,28.54809695379397,14.610506823076973,0.0026164075060591697,2.5567598160132343,0
1.797693134862391e+304,240.1703309223161,247.1667820767557,2.897896953396936,1.7976931348620478e+304,27.352614148165653,13.444494798242404,0.0026164075060591697,2.822350401887982,0
1.797693134862391e+304,246.24218073901585,456.66958422519997,6.658895951849082,1.7976931348620478e+304,29.042570585529422,16.237108423582114,0.0026164075060591697,2.2514079091642745,0
1.797693134862391e+304,246.98457685203257,321.6413325845542,4.1812048541544025,1.7976931348620478e+304,27.401318653015036,16.299436819427683,0.0026164075060591697,1.6159233986444954,0
1.797693134862391e+304,411.2695222950967,437.0378706323883,9.545580640639995,1.7976931348620478e+304,28.332046048967214,10.181976809479918,0.0026164075060591697,2.560131174042256,0
1.797693134862391e+304,322.03192140988835,463.39897850372546,7.8105309572507435,1.7976931348620478e+304,25.043649599434527,17.866651440556986,0.0026164075060591697,3.2131930650795844,0
1.797693134862391e+304,311.8666831913879,407.3814617000287,6.669077275178665,1.7976931348620478e+304,27.640372522070077,17.202665902245233,0.0026164075060591697,3.5221730169191257,0
1.797693134862391e+304,255.9083536233529,290.0735280785378,7.071636600872145,1.7976931348620478e+304,23.983144934598204,10.719564740048185,0.0026164075060591697,2.474901531695089,0
1.797693134862391e+304,286.55400056260993,404.97379139794185,8.817466770548183,1.7976931348620478e+304,26.17305570221182,14.061174442615663,0.0026164075060591697,2.369573385591318,0
1.797693134862391e+304,330.2555453844757,271.5939571802862,5.190054118004447,1.7976931348620478e+304,27.225283912868523,12.40883771107998,0.0026164075060591697,2.7718426176190887,0
1.797693134862391e+304,328.2488200614294,399.63523043135336,6.819153928407135,1.7976931348620478e+304,29.680280782671474,14.250208845384698,0.0026164075060591697,3.301529095800798,0
1.797693134862391e+304,456.53883946381086,300.4321791890487,5.293326414925721,1.7976931348620478e+304,33.11585731324429,17.94467557254218,0.0026164075060591697,2.5770812969382564,0
1.797693134862391e+304,267.706488572183,348.6470150709987,4.233157927249537,1.7976931348620478e+304,30.683962499499277,9.802340568079542,0.0026164075060591697,2.6884704071478813,0
1.797693134862391e+304,303.0665373382433,528.3370234997503,5.5463104672015415,1.7976931348620478e+304,25.459631806352405,10.994557319710054,0.0026164075060591697,2.032888798878363,0
1.797693134862391e+304,334.3838483064687,383.87904313450895,7.573288400509809,1.7976931348620478e+304,28.219955258094597,14.113618378999345,0.0026164075060591697,3.169010787738769,0
1.797693134862391e+304,364.80708967206294,356.10046411948906,5.673354138404879,1.7976931348620478e+304,25.855468416090346,15.98369322059133,0.0026164075060591697,2.4291000913919953,0
1.797693134862391e+304,313.7330561964007,275.96592236190634,5.188223515632407,1.7976931348620478e+304,29.885803511555757,12.913757563103099,0.0026164075060591697,2.557285789664444,0
1.797693134862391e+304,249.2197531033744,340.8732002441466,7.742439238257968,1.7976931348620478e+304,28.788997989354637,15.332103914581403,0.0026164075060591697,3.4304677075572405,0
1.797693134862391e+304,445.6938894207794,216.25799556753606,8.062037608083598,1.7976931348620478e+304,24.826505471722516,13.244435363244502,0.0026164075060591697,3.650822399422014,0
1.797693134862391e+304,241.88995292143372,371.61692152881494,6.436633123633838,1.7976931348620478e+304,26.762725514705302,14.73424076398807,0.0026164075060591697,3.9361789944138663,0
1.797693134862391e+304,158.5019927118225,340.8103062411937,6.423254802135411,1.7976931348620478e+304,25.317113155587627,13.330168269604505,0.0026164075060591697,2.2095169975541618,0
1.797693134862391e+304,325.95012693367954,305.61302978525316,9.85286769772293,1.7976931348620478e+304,26.859637473978108,9.078631233771851,0.0026164075060591697,1.9320565407285641,0
1.797693134862391e+304,245.76289236948983,381.9810200425659,5.990065521654062,1.7976931348620478e+304,23.52606544611086,10.160157953117997,0.0026164075060591697,3.7035566866848058,0
1.797693134862391e+304,321.5314820932577,318.6472872589605,3.7276680270551084,1.7976931348620478e+304,21.37775439037143,8.434943999051438,0.0026164075060591697,3.5898177096973902,0
1.797693134862391e+304,291.728695366989,277.1995625507615,8.784330130042367,1.7976931348620478e+304,31.18609509900339,10.804990316404204,0.0026164075060591697,3.431552628622973,0
1.797693134862391e+304,397.00258742210895,332.3856252081178,5.225174726600276,1.7976931348620478e+304,27.261187693984134,7.329529480936742,0.0026164075060591697,2.7009929503697006,0
1.797693134862391e+304,357.3238483475156,340.1935784117458,6.864599906071611,1.7976931348620478e+304,24.930026783067156,8.217305564359348,0.0026164075060591697,1.1267130359189075,0
1.797693134862391e+304,477.79886448436224,361.64810883042304,6.264338012651715,1.7976931348620478e+304,26.123105089742236,13.112021625466015,0.0026164075060591697,3.457421920809673,0
1.797693134862391e+304,309.818350150866,262.47275617256116,3.882149466040118,1.7976931348620478e+304,26.239771451717196,10.319495718052554,0.0026164075060591697,2.4707159178428464,0
1.797693134862391e+304,349.5984320006177,452.7724742697618,8.440775204267911,1.7976931348620478e+304,28.430379380669454,12.097972433517938,0.0026164075060591697,2.7811171634601535,0
1.797693134862391e+304,389.03630170055067,354.93833678871005,5.743914952560004,1.7976931348620478e+304,28.294435309112206,12.64899681888286,0.0026164075060591697,2.7295316821289584,0
1.797693134862391e+304,414.56732582383535,336.21176765521653,8.545004215279034,1.7976931348620478e+304,27.379423912609578,14.692512933863147,0.0026164075060591697,2.786942028733389,0
1.797693134862391e+304,403.77449683085297,364.7680011140276,8.291883605223031,1.7976931348620478e+304,25.66698271565245,9.375857355175508,0.0026164075060591697,3.615909077709704,0
1.797693134862391e+304,242.52427183626892,315.79841876852964,7.907378417208456,1.7976931348620478e+304,28.53281521323505,12.533197280352178,0.0026164075060591697,3.347020764956865,0
1.797693134862391e+304,221.87121931947135,231.23043298105932,7.235691756877382,1.7976931348620478e+304,26.700362241253817,14.519432859110802,0.0026164075060591697,3.648072852407243,0
1.797693134862391e+304,330.69575824899925,259.7108724109019,9.0288733944938,1.7976931348620478e+304,26.746038498270075,12.353715433295248,0.0026164075060591697,1.6828512530996846,0
1.797693134862391e+304,465.3784728366265,288.26049560971046,7.782258017755029,1.7976931348620478e+304,26.7176756296293,14.818034189085417,0.0026164075060591697,2.70488255842576,0
